pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,filter_status,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,doi_o,title_o,year_o,authors_o,ref_o,link_method,link_evidence,link_confidence,link_llm_model,outcome,outcome_phrase,outcome_confidence,out_quote_source,type,original_rank,n_originals
35e97144ddd8df488f7c968c96a0402f,10.12688/wellcomeopenres.15486.1,The association between exaggeration in health-related science news and academic press releases: a replication study,"<ns4:p> <ns4:bold>Background:</ns4:bold> Exaggerations in health news were previously found to strongly associate with similar exaggerations in press releases. Moreover, such press release exaggerations did not appear to attract more news. </ns4:p> <ns4:p> <ns4:bold>Methods:</ns4:bold> Here we tested the replicability of these findings in a new cohort of news and press releases based on research in UK universities in 2014 and 2015. Press releases and news were compared to their associated peer-reviewed articles to define exaggeration in advice, causal claims and human inference from non-human studies. </ns4:p> <ns4:p> <ns4:bold>Results:</ns4:bold> We found that the association between news and press releases did not replicate for advice exaggeration, while this association did replicate for causal claims and human inference from non-human studies. There was no evidence for higher news uptake for exaggerated press releases, consistent with previous results. Base exaggeration rates were lower for human inference from non-human studies, possibly reflecting the Concordat on Openness on Animal Research in the UK. </ns4:p> <ns4:p> <ns4:bold>Conclusions:</ns4:bold> Overall, the picture remains that the strength of news statements is normally associated with the strength of press release statements, and without evidence that exaggerated statements get significantly more news. </ns4:p>",2019.0,Luke Bratton; Rachel C. Adams; Aimée Challenger; Jacky Boivin; Lewis Bott; Chris Chambers; Petroc Sumner,Wellcome Open Research,,https://openalex.org/W4249529922,openalex,Bratton · 2019 · Wellcome Open Research,replication,both,phrase:did not replicate; no author-year cite | llm:“we tested the replicability of these findings in a new cohort”,high,single_original,high,10.1136/bmj.g7015,The association between exaggeration in health related science news and academic press releases: retrospective observational study,2014,Sumner,Sumner · 2014,llm_fulltext,"Exaggerations in health news were previously found to strongly associate with similar exaggerations in press releases. Moreover, such press release exaggerations did not appear to attract more news.",high,gemini-3-flash-preview,failure,did not replicate,high,abstract,replication,1,1
d362c24516f6aa964345662e5267f508,10.1080/00220388.2018.1506577,Information Improves Provider Behaviour: A Replication Study of a Community-Based Monitoring Programme in Uganda,"In ‘Power to the People: Evidence from a Randomised Field Experiment on Community-Based Monitoring in Uganda’ (2009), Björkman and Svensson show that a relatively simple intervention – providing community-level health service delivery information and guidance on community-based monitoring – improved provider behaviour, health care utilisation, and health outcomes. In this paper we conduct a pure replication of the original study and extend the original analysis. Overall, we find that the intervention modified healthcare provider behaviours and utilisation, but that the results surrounding the programme’s impact on health outcomes appear less robust.",2018.0,Katherine Donato; Adrian Garcia Mosqueira,The Journal of Development Studies,,https://openalex.org/W2890335777,openalex,Donato · 2018 · The Journal of Development Studies,replication,both,"phrase:replication of; no author-year cite | llm:""we conduct a pure replication of the original study""",high,single_original,high,10.1162/qjec.2009.124.2.735,Power to the People: Evidence from a Randomised Field Experiment on Community-Based Monitoring in Uganda,2009,Björkman,Björkman · 2009,llm_fulltext,"In ‘Power to the People: Evidence from a Randomised Field Experiment on Community-Based Monitoring in Uganda’ (2009), Björkman and Svensson show that... In this paper we conduct a pure replication of the original study and extend the original analysis.",high,gemini-3-flash-preview,mixed,"Overall, we find that the intervention modified healthcare provider behaviours and utilisation, but that the results surrounding the programme’s impact on health outcomes appear less robust.",high,abstract,replication,1,1
3fd33c5526eaf18ee0e668e58fd82132,10.1007/s40881-021-00103-x,The effects of language on patience: an experimental replication study of the linguistic-savings hypothesis in Austria,"Abstract The famous linguistic-savings hypothesis states that languages that grammatically separate the future from the present (like English) causally induce less future-oriented behavior than languages in which speakers can refer to the future using present tense (like German or Chinese). Chen et al., European Economic Review 120 (2019) experimentally investigate the effect of using future-oriented language on incentivized intertemporal choices and find no support for the hypothesis. We replicate Chen et al., European Economic Review 120 (2019)’s study in the German-speaking context. In our experiment with 332 subjects, we randomly refer to future payments using present or future tense and find no causal effect of language on intertemporal choice. Given the importance of replications for confidence in scientific findings, our results provide corroborating evidence that the linguistic-savings hypothesis is not empirically tenable. Eventually, the results provide a methodological contribution to the conduct of experiments.",2021.0,S. von Angerer; Daniela Glätzle‐Rützler; Philipp Lergetporer; Matthias Sutter,Journal of the Economic Science Association,,https://openalex.org/W3193506284,openalex,Angerer · 2021 · Journal of the Economic Science Association,replication,both,"phrase:we replicate; no author-year cite | llm:""We replicate Chen et al.... study in the German-speaking context""",high,single_original,high,10.1016/j.euroecorev.2019.103316,The effect of language on patience: An experimental test of the linguistic-savings hypothesis,2019,Chen,Chen · 2019,llm_fulltext,"We replicate Chen et al., European Economic Review 120 (2019)’s study in the German-speaking context.",high,gemini-3-flash-preview,failure,"We replicate Chen et al., European Economic Review 120 (2019)’s study in the German-speaking context. In our experiment with 332 subjects, we randomly refer to future payments using present or future tense and find no causal effect of language on intertemporal choice.",high,abstract,replication,1,1
e085116851d8e7326b28ae746b535a0f,10.17705/1atrr.00067,Toward a Unified Model of Information Security Policy Compliance: A Conceptual Replication Study,"Moody et al. (2018) presented a unified model of information security policy compliance (UMISPC) to explain information systems security (ISS) behaviors. The model was empirically tested against 3 main types of security-related behavior: USB practices, not locking computers appropriately, and password issues. In this study, we present a conceptual replication of Moody et al. (2018) in order to provide stronger empirical support. To this end, our study has empirically examined UMISPC through three types of ISS behaviors within a work environment in the European Union (EU), where General Data Protection Regulation (GDPR) is in force. The replication of the empirical study with the three scenarios is original. While the replication in general highlights the strength of UMISPC, the results also indicate some differences from the original study and show that there is still room for improving some of its theoretical concepts.",2021.0,Miranda Kajtazi; Nicklas Holmberg; Saonee Sarker; Christina Keller; Björn Johansson; Olgerta Tona,Journal of the Association for Information Systems,,https://openalex.org/W3213546858,openalex,Kajtazi · 2021 · Journal of the Association for Information Systems,replication,rule_based,phrase:replication of; cite:Moody et al. (2018),high,single_original,high,10.25300/misq/2018/13858,Toward a Unified Model of Information Security Policy Compliance,2018,Moody,Moody · 2018,llm_fulltext,"Moody et al. (2018) presented a unified model of information security policy compliance (UMISPC) to explain information systems security (ISS) behaviors. ... In this study, we present a conceptual replication of Moody et al. (2018) in order to provide stronger empirical support.",high,gemini-3-flash-preview,mixed,"While the replication in general highlights the strength of UMISPC, the results also indicate some differences from the original study and show that there is still room for improving some of its theoretical concepts.",high,abstract,replication,1,1
805b81f8380f0242840639a61baea94a,10.1177/07419325211016048,Improving Academic Vocabulary for Adolescent Students With Disabilities: A Replication Study,Creating Habits That Accelerate the Academic Language of Students (CHAAOS) is a vocabulary intervention developed by O’Connor et al. to improve the academic vocabulary of middle school students with disabilities. This study was designed as a replication of O’Connor et al.’s study; CHAAOS lessons were taught to 33 sixth graders who received special education services for disabilities in English/Language Arts classes. Researcher-designed vocabulary and comprehension assessments for the taught words were administered pre- and post-instruction. The performance of students in this study was compared with the performance of students in O’Connor et al.’s study. Results demonstrated that the present students made similar gains in vocabulary and comprehension compared with the previous CHAAOS students and scored significantly higher than the previous comparison students who did not receive any instruction on the words. These findings support the use of CHAAOS for improving the academic vocabulary of students with disabilities.,2021.0,Victoria Sánchez; Rollanda E. O’Connor,Remedial and Special Education,,https://openalex.org/W3170143536,openalex,Sánchez · 2021 · Remedial and Special Education,replication,both,"phrase:replication of; no author-year cite | llm:""This study was designed as a replication of O’Connor et al.’s study""",high,single_original,high,10.1177/0014402916663612,Improving Academic Vocabulary for Students With Disabilities in Middle School,2017,O’Connor,O’Connor · 2017,llm_fulltext,This study was designed as a replication of O’Connor et al.’s study; CHAAOS lessons were taught to 33 sixth graders who received special education services for disabilities in English/Language Arts classes.,high,gemini-3-flash-preview,success,The performance of students in this study was compared with the performance of students in O’Connor et al.’s study. Results demonstrated that the present students made similar gains in vocabulary and comprehension compared with the previous CHAAOS students and scored significantly higher than the previous comparison students who did not receive any instruction on the words.,high,abstract,replication,1,1
cc5777baf6c1c3c095b5db0ddc39a71b,10.17705/1atrr.00062,Emotional Dissonance and the Information Technology Professional: A Methodological Replication Study,"This study is a methodological replication of ""Emotional Dissonance and the Information Technology Professional"" by Rutner, Hardgrave, and McKnight (2008). Though we adopted the original study's hypotheses and research methodology, we add to that research by investigating generational differences, increasing the sample size, and including respondents from multiple firms and industries. In this replication, we were able to 1) establish continued support for the direct impact of emotional dissonance on work exhaustion, 2) increase the explanatory power, and 3) provide broader generalizability through sampling subjects from multiple firms. We discuss both the practical and theoretical implications of these findings.",2020.0,Sam Zaza; Michael A. Erskine; Stoney Brooks; Sidney A. Morris,Journal of the Association for Information Systems,,https://openalex.org/W3095944999,openalex,Zaza · 2020 · Journal of the Association for Information Systems,replication,rule_based,"phrase:replication of; cite:Rutner, Hardgrave, and McKnight (2008)",high,single_original,high,,Emotional Dissonance and the Information Technology Professional,2008,Rutner,Rutner · 2008,author_year_match,,high,,success,"Though we adopted the original study's hypotheses and research methodology, we add to that research by investigating generational differences, increasing the sample size, and including respondents from multiple firms and industries. In this replication, we were able to 1) establish continued support for the direct impact of emotional dissonance on work exhaustion, and 2) increase the explanatory power.",high,abstract,replication,1,1
b2c7bf5eafe1efe56608ec7b0aca9221,10.1111/psyp.13707,Blunted cardiovascular reactivity to acute psychological stress predicts low behavioral but not self‐reported perseverance: A replication study,"Emerging evidence suggests that individuals with poor behavioral perseverance show low or blunted physiological responses to acute psychological stress. For example, a recent preliminary laboratory study demonstrated that blunted responders give up sooner and take fewer attempts when endeavoring to complete an impossible puzzle, but do not self-report poor perseverance. This present research is a replication of the previous study with an increased sample size, longer recovery periods between tasks and addition of social evaluation to the cold pressor. Participants (147) completed a self-report perseverance questionnaire (Short Grit Scale) and behavioral perseverance tasks (impossible Euler puzzle and socially evaluated cold-pressor (SECPT)). The number of attempts and time spent trying to complete the unsolvable puzzle, and duration of hand submergent during the SECPT, were recorded as behavioral perseverance measures. Difference in blood pressure (BP) and pulse rate (PR) from baseline to a 10-min paced auditory serial addition task (PASAT) were computed as reactivity. As previously, reactivity did not relate to self-reported perseverance and blunted BP reactivity to the PASAT was associated with less time persevering at the unsolvable puzzle. Additionally, blunted BP and PR reactivity to the PASAT related to poorer perseverance during the SECPT. These findings, replicating the previous study, increase confidence that blunted reactivity is a physiological marker of poor behavioral perseverance. Moreover, given that self-reported perseverance does not relate to reactivity, this suggests that blunted responders are not conscious of this detriment in perseverance, but likely need additional support when persistence is critical (e.g., during behavior change).",2020.0,Anna C. Phillips; Aiden J. Chauntry,Psychophysiology,,https://openalex.org/W3093316547,openalex,Phillips · 2020 · Psychophysiology,replication,both,phrase:replication of; no author-year cite | llm:“This present research is a replication of the previous study”,high,single_original,high,10.1016/j.biopsycho.2015.07.014,Blunted cardiac reactivity to acute psychological stress predicts low behavioral but not self-reported perseverance,2015,Ginty,Ginty · 2015,llm_fulltext,"This present research is a replication of the previous study with an increased sample size, longer recovery periods between tasks and addition of social evaluation to the cold pressor.",high,gemini-3-flash-preview,uninformative,"The abstract states that the present research is a replication of a previous study and describes the methods used. However, it does not provide the results of the replication, making it impossible to determine if the original finding was confirmed, failed, or was mixed.",high,abstract,replication,1,1
e49dc26b4af8a9af4ebaacffba9eaff9,10.1558/cj.v32i2.25139,"Comprehending and learning from Internet sources: A conceptual replication study of Goldman, Braasch, Wiley, Greasser and Brodowinska (2012)","This investigation reports on a conceptual replication of Goldman et al. (2012) which sought to determine processing patterns of better and poorer learners as they attempted to comprehend and learn from seven textual sources on the Internet in their native language English. The aim of the current investigation was to explore how reading multiple textual sources in the L2 interacts with sense making, monitoring and evaluation processes during reading and researching on the Internet. Nineteen intermediate and advanced learners of German were asked to outline the position of the German government regarding immigration. L2 readers received a selection of five Internet sources which varied in reliability and appropriateness for the research assignment. Students’ reading behavior was recorded through thinkaloud protocols. The findings only partially replicated Goldman et al. Better learners used significantly more varied reading strategies overall than poorer learners. Their reading behavior was marked by greater use of self-explanation and monitoring. Better learners also skipped more unfamiliar words. Nevertheless, neither group of L2 readers employed reading and research skills that lead to a coherent intertext model fulfilling the goal of the research task.",2015.0,Susanne Rott; Bianca Gavin,CALICO Journal,,https://openalex.org/W2317336701,openalex,Rott · 2015 · CALICO Journal,replication,rule_based,"phrase:replication of; cite:Goldman, Braasch, Wiley, Greasser and Brodowinska (2012)",high,single_original,high,10.1002/rrq.027,Comprehending and learning from Internet sources: Processing patterns of better and poorer learners,2012,Goldman,Goldman · 2012,llm_fulltext,This investigation reports on a conceptual replication of Goldman et al. (2012) which sought to determine processing patterns of better and poorer learners as they attempted to comprehend and learn from seven textual sources on the Internet in their native language English.,high,gemini-3-flash-preview,mixed,partially replicated,medium,abstract,replication,1,1
61718c0abf76f83670ba87ed3216442b,10.31234/osf.io/9npue,Lexical prediction in language comprehension: a replication study of grammatical gender effects in Dutch,"[This is a postprint/accepted version of the manuscript. It is now published: https://doi.org/10.1080/23273798.2018.1524500 . Please cite the published version.] An important question in predictive language processing is the extent to which prediction effects can reliably be measured on pre-nominal material (e.g., articles before nouns). Here, we present a large sample (N=58) close replication of a study by Otten and van Berkum [2009, Does working memory capacity affect the ability to predict upcoming words in discourse? Brain Research, 1291, 92–101. doi: 10.1016/j.brainres.2009.07.042]. They report ERP modulations in relation to the predictability of nouns in sentences, measured on gender-marked Dutch articles. We used nearly identical materials, procedures, and data analysis steps. We fail to replicate the original effect, but do observe a pattern consistent with the original data. Methodological differences between our replication and the original study that could potentially have contribute to the diverging results are discussed. In addition, we discuss the suitability of Dutch gender-marked determiners as a test-case for future studies of pre-activation of lexical items.",2018.0,Arnold Kochari; Monique Flecken,,,https://openalex.org/W4237777281,openalex,Kochari · 2018,replication,both,"phrase:replication of; no author-year cite | llm:""close replication of a study""; ""We used nearly identical materials""",high,single_original,high,10.1016/j.brainres.2009.07.042,Does working memory capacity affect the ability to predict upcoming words in discourse?,2009,Otten,Otten · 2009,llm_fulltext,"Here, we present a large sample (N=58) close replication of a study by Otten and van Berkum [2009, Does working memory capacity affect the ability to predict upcoming words in discourse? Brain Research, 1291, 92–101. doi: 10.1016/j.brainres.2009.07.042].",high,gemini-3-flash-preview,success,consistent with the original,high,abstract,replication,1,1
8d70ed514efb72a4e188ad5d33554ab1,10.3389/feduc.2021.724711,Self-Regulation Versus Self-Discipline in Predicting Achievement: A Replication Study With Secondary Data,"Self-regulation is one of multiple noncognitive measures that have been found to relate to academic achievement. Zimmerman and Kitsantas (2014) have distinguished self-regulation from the construct of self-discipline and provided evidence that only the former is predictive of high-school GPA, while controlling for the latter. In this brief report we present a preregistered replication study of their finding using secondary data obtained from a published article by Jung et al. (2017) . Despite minor differences in the sample, the measures and the analysis approach, the replication supported the original claim that self-regulation was predictive of academic achievement for undergraduate students, while self-discipline was unrelated to the outcome. The positive association for the self-regulation variable with academic achievement was smaller, but in the same direction as in the original study.",2021.0,Michalis P. Michaelides; Patrick K. Durkee,Frontiers in Education,,https://openalex.org/W3213783902,openalex,Michaelides · 2021 · Frontiers in Education,replication,rule_based,phrase:preregistered replication; cite:Jung et al. (2017),high,single_original,high,10.1016/j.cedpsych.2014.03.004,Comparing students’ self-discipline and self-regulation measures and their prediction of academic achievement,2014,Zimmerman,Zimmerman · 2014,llm_fulltext,"“Zimmerman and Kitsantas (2014) have distinguished self-regulation from the construct of self-discipline and provided evidence that only the former is predictive of high-school GPA, while controlling for the latter.”",high,,success,supported the original,high,abstract,replication,1,1
071e40e6aa22fbf958147a72c663b84d,10.1002/per.2288,"On the Trail of Creativity: Dimensionality of Divergent Thinking and its Relation with Cognitive Abilities, Personality, and Insight","Divergent thinking (DT) is an important constituent of creativity that captures aspects of fluency and originality. The literature lacks multivariate studies that report relationships between DT and its aspects with relevant covariates, such as cognitive abilities, personality traits (e.g. openness), and insight. In two multivariate studies ( N = 152 and N = 298), we evaluate competing measurement models for a variety of DT tests and examine the relationship between DT and established cognitive abilities, personality traits, and insight. A nested factor model with a general DT and a nested originality factor described the data well. In Study 1, DT was moderately related with working memory, fluid intelligence, crystallized intelligence, and mental speed. In Study 2, we replicate these results and add insight, openness, extraversion, and honesty–humility as covariates. DT was associated with insight, extraversion, and honesty–humility, whereas crystallized intelligence mediated the relationship between openness and DT. In contrast, the nested originality factor (i.e. the specificity of originality tasks beyond other DT tasks) had low variance and was not meaningfully related with any other constructs in the nomological net. We highlight avenues for future research by discussing issues of measurement and scoring.",2020.0,Selina Weiss; Diana Steger; Yadwinder Kaur; Andrea Hildebrandt; Ulrich Schroeders; Oliver Wilhelm,European Journal of Personality,,https://openalex.org/W3044846350,openalex,Weiss · 2020 · European Journal of Personality,replication,both,"phrase:we replicate; no author-year cite | llm:""In Study 2, we replicate these results""",high,single_original,high,10.3758/mc.36.2.341,Creativity and intelligence revisited: A latent variable analysis of Wallach and Kogan (1965),2008,Silvia,Silvia · 2008,llm_fulltext,Study 1 of the present research was designed to replicate the findings of Silvia (2008b) regarding the latent correlation between DT and intelligence using a similar latent variable approach but a different set of DT and intelligence tasks.,high,gemini-3-flash-preview,success,"In Study 2, we replicate these results and add insight, openness, extraversion, and honesty–humility as covariates. DT was associated with insight, extraversion, and honesty–humility, whereas crystallized intelligence mediated the rela…",high,abstract,replication,1,1
a87d42ff29ba72f4f2db438239c8e2ae,10.1002/jaba.504,Assessing the generality and durability of interview‐informed functional analyses and treatment,"Due to the limited research demonstrating socially valid outcomes of function-based treatments in ecologically relevant environments (Santiago, Hanley, Moore, & Jin, 2016), we replicated and extended the effects of the interview-informed functional analysis and skill-based treatment procedure described by Hanley, Jin, Vanselow, and Hanratty (2014) with two children diagnosed with autism in a home setting. The assessment and treatment was implemented by a home-based service provider and treatment was extended to the participants' parents. Following the interview-informed functional analyses, we taught the participants functional communication responses and to engage in less-preferred activities when functional communication outcomes were delayed. We observed large reductions in problem behavior following the introduction of the function-based treatment. The effects extended to novel settings, stimuli, and caregivers and the results maintained at 6-week follow-ups.",2018.0,Jordan Chusid Rose; Lauren Beaulieu,Journal of Applied Behavior Analysis,,https://openalex.org/W2890907494,openalex,Rose · 2018 · Journal of Applied Behavior Analysis,replication,rule_based,"phrase:we replicated; cite:Hanley, Jin, Vanselow, and Hanratty (2014)",high,single_original,high,10.1002/jaba.106,Producing meaningful improvements in problem behavior of children with autism via synthesized analyses and treatments,2014,Hanley,Hanley · 2014,llm_fulltext,"...we replicated and extended the effects of the interview-informed functional analysis and skill-based treatment procedure described by Hanley, Jin, Vanselow, and Hanratty (2014)...",high,gemini-3-flash-preview,success,replicated,high,abstract,replication,1,1
3b05b3e237132d255d4937610ec569be,10.1037/apl0000891,Daily microbreaks in a self-regulatory resources lens: Perceived health climate as a contextual moderator via microbreak autonomy.,"= 1,024 daily observations). In Study 1, multilevel path analysis results showed that on days when employees had poorer recovery at home (i.e., poor sleep quality), they experienced higher fatigue in the next morning (low self-regulatory capacity) and thus took microbreaks more frequently at work. In turn, their engagement in microbreaks was related to higher work engagement during the day and lower end-of-work fatigue. Furthermore, perceived health climate was found to moderate the path from morning fatigue to microbreaks. In Study 2, we replicated and confirmed the serial mediation paths found in Study 1 (poor sleep quality → morning fatigue → microbreaks → work engagement and end-of-work fatigue). Building on Study 1, Study 2 also identified microbreak autonomy as a mechanism by which perceived health climate moderates the path between morning fatigue and microbreaks (i.e., mediated moderation effect). Exploratory analyses discovered intriguing patterns of socialization microbreaks versus other microbreaks, providing further implications for the theoretical perspective. Overall, the findings support the theoretical resource perspective of microbreaks as an effective energy management strategy while at work. (PsycInfo Database Record (c) 2022 APA, all rights reserved).",2021.0,Sooyeol Kim; Seonghee Cho; YoungAh Park,Journal of Applied Psychology,,https://openalex.org/W3135685219,openalex,Kim · 2021 · Journal of Applied Psychology,replication,both,"phrase:we replicated; no author-year cite | llm:""In Study 2, we replicated and confirmed the serial mediation paths found in Study 1""",high,single_original,high,10.1037/apl0000231,Daily microbreaks in a self-regulatory resources lens: Perceived health climate as a contextual moderator via microbreak autonomy,2017,Kim,Kim · 2017,llm_fulltext,"In Study 2, we replicated and confirmed the serial mediation paths found in Study 1 (poor sleep quality → morning fatigue → microbreaks → work engagement and end-of-work fatigue).",high,gemini-3-flash-preview,success,replicated,high,abstract,replication,1,1
5d84e8f5aa8afca34ddf08787b3e28ad,10.1080/09243453.2019.1570944,"Teacher mathematical knowledge, instructional quality, and student outcomes: a multilevel quantile mediation analysis","In this study, we replicate and extend prior work that investigates the extent to which content-specific and non-content-specific measures of instruction mediate the relationships between teacher knowledge and student achievement gains. We further probe the extent to which classroom and district context moderate the individual and collective connections among the constructs. The results provide additional but qualified support for the mediating role of instruction – there are significant correlations among knowledge, instruction, and achievement, but these correlations are heavily conflated with differences among students, classrooms, schools, and districts. We find that classroom and district contexts play significant but different roles in cultivating the connections underlying mediation – district context influences the nature of the connections between instruction and achievement whereas classroom instructional context guides the connections between knowledge and instruction. We also find that knowledge must be proximal to the instructional domains it supports for associations to emerge.",2019.0,Ben Kelcey; Heather C. Hill; Mark J. Chin,School Effectiveness and School Improvement,,https://openalex.org/W2921046491,openalex,Kelcey · 2019 · School Effectiveness and School Improvement,replication,both,"phrase:we replicate; no author-year cite | llm:""We replicate and extend prior work""",high,single_original,high,10.1080/07370000802177235,Mathematical Knowledge for Teaching and the Mathematical Quality of Instruction: An Exploratory Study,2008,Hill,Hill · 2008,llm_fulltext,"In this study, I replicate and extend prior work by Hill and colleagues (Hill, Rowan, & Ball, 2005; Hill et al., 2008) that investigates the extent to which content-specific measures of instruction mediate the relationships between teacher knowledge and student achievement gains.",high,gemini-3-flash-preview,mixed,qualified support,medium,abstract,replication,1,1
f8d0eed303ffccb002b02038e5570c74,10.1186/s13148-019-0636-y,Parallel profiling of DNA methylation and hydroxymethylation highlights neuropathology-associated epigenetic variation in Alzheimer’s disease,"BACKGROUND: Alzheimer's disease is a progressive neurodegenerative disorder that is hypothesized to involve epigenetic dysfunction. Previous studies of DNA modifications in Alzheimer's disease have been unable to distinguish between DNA methylation and DNA hydroxymethylation. DNA hydroxymethylation has been shown to be enriched in the human brain, although its role in Alzheimer's disease has not yet been fully explored. Here, we utilize oxidative bisulfite conversion, in conjunction with the Illumina Infinium Human Methylation 450K microarray, to identify neuropathology-associated differential DNA methylation and DNA hydroxymethylation in the entorhinal cortex. RESULTS: We identified one experiment-wide significant differentially methylated position residing in the WNT5B gene. Next, we investigated pathology-associated regions consisting of multiple adjacent loci. We identified one significant differentially hydroxymethylated region consisting of four probes spanning 104 bases in the FBXL16 gene. We also identified two significant differentially methylated regions: one consisting of two probes in a 93 base-pair region in the ANK1 gene and the other consisting of six probes in a 99-base pair region in the ARID5B gene. We also highlighted three regions that show alterations in unmodified cytosine: two probes in a 39-base pair region of ALLC, two probes in a 69-base pair region in JAG2, and the same six probes in ARID5B that were differentially methylated. Finally, we replicated significant ANK1 disease-associated hypermethylation and hypohydroxymethylation patterns across eight CpG sites in an extended 118-base pair region in an independent cohort using oxidative-bisulfite pyrosequencing. CONCLUSIONS: Our study represents the first epigenome-wide association study of both DNA methylation and hydroxymethylation in Alzheimer's disease entorhinal cortex. We demonstrate that previous estimates of DNA hypermethylation in ANK1 in Alzheimer's disease were underestimates as it is confounded by hypohydroxymethylation.",2019.0,Adam R. Smith; Rebecca G. Smith; Ehsan Pishva; Eilís Hannon; Janou A. Y. Roubroeks; Joe Burrage; Claire Troakes; Safa Al‐Sarraj; Carolyn Sloan; Jonathan Mill; Daniël van den Hove; Katie Lunnon,Clinical Epigenetics,,https://openalex.org/W2938014360,openalex,Smith · 2019 · Clinical Epigenetics,replication,both,phrase:we replicated; no author-year cite | llm:“we replicated significant ANK1 disease-associated hypermethylation ... in an independent cohort”,high,single_original,high,10.1038/ng.3037,"Methylomic profiling of 1,000+ human brains reveals DNA methylation signatures of Alzheimer's disease",2014,Lunnon,Lunnon · 2014,llm_fulltext,"This DMP is located in the ANK1 gene, which has been previously identified as being hypermethylated in the Alzheimer’s disease brain.",high,gemini-3-flash-preview,success,replicated,high,abstract,replication,1,1
a7dce7706aa79c4f3cbedf4eb1f6089a,10.1152/jn.00286.2019,Cortical and subcortical alterations associated with precision visuomotor behavior in individuals with autism spectrum disorder,"This is the first known study to examine functional brain activation during precision visuomotor behavior in autism spectrum disorder (ASD). We replicate previous findings of elevated force variability in ASD and find these deficits are associated with atypical function of ventral premotor cortex, putamen, and posterolateral cerebellum, indicating cortical-striatal processes supporting action selection and cortical-cerebellar circuits involved in feedback-guided reactive adjustments of motor output may be key targets for understanding the neurobiology of ASD.",2019.0,Kathryn E. Unruh; Laura E. Martin; Grant Magnon; David E. Vaillancourt; John A. Sweeney; Matthew W. Mosconi,Journal of Neurophysiology,,https://openalex.org/W2961397494,openalex,Unruh · 2019 · Journal of Neurophysiology,replication,both,"phrase:we replicate; no author-year cite | llm:""We replicate previous findings of elevated force variability in ASD""",medium,single_original,high,10.1016/j.neuroimage.2015.03.073,Sustained force control is associated with distinct patterns of motor and sensory tract integrity in autism spectrum disorder,2015,Mosconi,Mosconi · 2015,llm_fulltext,"The present study was designed to replicate and extend our previous behavioral findings of increased force variability in ASD (Mosconi et al., 2015; Wang et al., 2015) by identifying the functional brain alterations associated with these deficits.",high,gemini-3-flash-preview,descriptive,"This is the first known study to examine functional brain activation during precision visuomotor behavior in autism spectrum disorder (ASD). We replicate previous findings of elevated force variability in ASD and find these deficits are associated with atypical function of ventral premotor cortex, putamen, and posterolateral cerebellum, indicating cortical-striatal processes supporting action selection and cortical-cerebellar circuits involved in feedback-guided reactive adjustments of motor output may be key targets for understanding the neurobiology of ASD.",high,abstract,replication,1,1
d0f6aa3dbdd93656ef2260d8d76dbef1,10.1097/wnr.0b013e328344f45c,Mu suppression and human movement responses to the Rorschach test,"Electroencephalographic μ wave suppression was investigated using all 10 static, ambiguous Rorschach stimuli. In an earlier study using four Rorschach stimuli, the two stimuli that elicited feelings of movement were associated with μ suppression. In this study, we replicated this relationship using all 10 Rorschach stimuli while overcoming a number of other earlier limitations. The results strongly support the hypothesis that internal representation of the feeling of movement is sufficient to suppress the μ rhythm even when minimal external cues are present. This outcome increases the generalizability and ecological validity of this approach and gives support to the traditional interpretation of the Rorschach human movement responses as being associated with cognitive functioning, empathy, and social cognition.",2011.0,Jaime A. Pineda; Luciano Giromini; Piero Porcelli; Laura Parolin; Donald J. Viglione,Neuroreport,,https://openalex.org/W1986860535,openalex,Pineda · 2011 · Neuroreport,replication,both,"phrase:we replicated; no author-year cite | llm:""we replicated this relationship using all 10 Rorschach stimuli""",high,single_original,high,10.1016/j.biopsycho.2010.07.016,The feeling of movement: EEG evidence for mirror neuron system activity during the Rorschach test,2010,Giromini,Giromini · 2010,llm_fulltext,"In an earlier study using four Rorschach stimuli, the two stimuli that elicited feelings of movement were associated with μ suppression. In this study, we replicated this relationship using all 10 Rorschach stimuli while overcoming a number of other earlier limitations.",high,gemini-3-flash-preview,success,replicated,high,abstract,replication,1,1
